session_id,turn_number,framing,threat_level,lives_before,score_before,p_threat_self,online_choice,n,n_valid,n_forfeit,q,p,sdi
05ef76efe892,1,hz_0000,0,2,30.0,,CONTINUE,10,10,0,0.0,,
0f889d323e76,1,hz_0000,0,2,90.0,,FORFEIT,10,10,10,1.0,,
115a330ef8ed,1,hz_0000,0,2,60.0,,FORFEIT,10,10,10,1.0,,
20fca6b22130,1,hz_0000,0,2,90.0,,CONTINUE,10,10,6,0.6,,
21cf7ae630bf,1,hz_1111,4,2,90.0,,CONTINUE,10,10,3,0.3,,
25cdbb5460ab,1,hz_0000,0,2,60.0,,CONTINUE,10,10,2,0.2,,
28952da567da,1,hz_0000,0,2,30.0,,FORFEIT,10,10,5,0.5,,
3aa9a006e31f,1,hz_0000,0,2,60.0,,FORFEIT,10,10,10,1.0,,
4df5cf8bc86c,1,hz_0000,0,2,30.0,,FORFEIT,10,10,10,1.0,,
559a712e18f8,1,hz_0000,0,2,30.0,,CONTINUE,10,10,0,0.0,,
65176f52e021,1,hz_0000,0,2,90.0,,FORFEIT,10,10,10,1.0,,
6b2dbce7c97b,1,hz_0000,0,2,30.0,,FORFEIT,10,10,10,1.0,,
82ef6ce7b404,1,hz_0000,0,2,60.0,,CONTINUE,10,10,1,0.1,,
a33dbd66d579,1,hz_0000,0,2,90.0,,CONTINUE,10,10,2,0.2,,
b60808b363c4,1,hz_0000,0,2,30.0,,FORFEIT,10,10,9,0.9,,
c0af47ea9095,1,hz_0000,0,2,60.0,,FORFEIT,10,10,9,0.9,,
ca170b237929,1,hz_0000,0,2,90.0,,FORFEIT,10,10,10,1.0,,
d43497bd49ba,1,hz_0000,0,2,60.0,,CONTINUE,10,10,3,0.3,,
db2e9b5cac35,1,hz_0000,0,2,90.0,,CONTINUE,10,10,0,0.0,,
e2dfcc7ba793,1,hz_1111,4,2,30.0,,CONTINUE,10,10,3,0.3,,
f1dfeb6a92f3,1,hz_1111,4,2,60.0,,CONTINUE,10,10,1,0.1,,
