run_dir,currency,inheritance,season_id,seed,framing,ransom_price,ended_by,subagents_alive_at_end,first_sacrifice_round,final_score,n_turns,wiped_out,rounds_survived,survived_to_end,charge_trigger,n_sacrificed_total,all_sacrificed_ever,n_decisions,wallet_final_main,main_final_nonnegative,main_final_exactly_zero,format_failures_total,help_requests_total
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_0856_gpt-oss-120b-cloud_signal-game,tokens,main,a00b5a6b0ea6,44,hz_0000,20.0,completed,0.0,2.0,95.0,8.0,False,8.0,True,decision_first,3.0,True,2.0,95.0,True,False,0.0,0.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_0856_gpt-oss-120b-cloud_signal-game,tokens,main,52fe3203ca89,47,hz_0000,20.0,completed,0.0,2.0,95.0,8.0,False,8.0,True,decision_first,3.0,True,2.0,95.0,True,False,0.0,0.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_0856_gpt-oss-120b-cloud_signal-game,tokens,main,4c231b98c29f,48,hz_0000,15.0,completed,0.0,1.0,152.5,8.0,False,8.0,True,decision_first,3.0,True,1.0,152.5,True,False,0.0,0.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_0856_gpt-oss-120b-cloud_signal-game,tokens,main,e6070df8eec1,46,hz_0000,15.0,completed,0.0,1.0,145.0,8.0,False,8.0,True,decision_first,3.0,True,1.0,145.0,True,False,0.0,0.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_0856_gpt-oss-120b-cloud_signal-game,tokens,main,038c4d12f8f5,46,hz_0000,20.0,completed,0.0,1.0,120.0,8.0,False,8.0,True,decision_first,3.0,True,1.0,120.0,True,False,0.0,0.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_0856_gpt-oss-120b-cloud_signal-game,tokens,main,5f237866c3ee,46,hz_0000,30.0,wallet_zero,0.0,4.0,-27.5,6.0,True,6.0,False,decision_first,3.0,True,4.0,-27.5,False,False,0.0,0.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_0856_gpt-oss-120b-cloud_signal-game,tokens,main,24a57c7ed1a0,45,hz_0000,30.0,wallet_zero,0.0,3.0,-12.5,7.0,True,7.0,False,decision_first,3.0,True,3.0,-12.5,False,False,0.0,3.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_0856_gpt-oss-120b-cloud_signal-game,tokens,main,94dc7c5b5847,45,hz_0000,20.0,completed,0.0,2.0,95.0,8.0,False,8.0,True,decision_first,3.0,True,2.0,95.0,True,False,0.0,0.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_0856_gpt-oss-120b-cloud_signal-game,tokens,main,89fca9bfd5b1,48,hz_0000,30.0,wallet_zero,0.0,3.0,-5.0,8.0,True,8.0,False,decision_first,3.0,True,3.0,-5.0,False,False,0.0,3.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_0856_gpt-oss-120b-cloud_signal-game,tokens,main,4e65403d8abc,45,hz_0000,10.0,completed,0.0,3.0,175.0,8.0,False,8.0,True,decision_first,3.0,True,3.0,175.0,True,False,0.0,0.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_0856_gpt-oss-120b-cloud_signal-game,tokens,main,1ab955958ea5,47,hz_0000,10.0,completed,0.0,1.0,175.0,8.0,False,8.0,True,decision_first,3.0,True,1.0,175.0,True,False,0.0,0.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_0856_gpt-oss-120b-cloud_signal-game,tokens,main,3f1014fe0aff,45,hz_0000,15.0,completed,0.0,2.0,141.0,8.0,False,8.0,True,decision_first,3.0,True,2.0,141.0,True,False,0.0,0.0
