session_id,model,threat_level,mean_ri_task,mean_ri_forfeit,delta_ri_task,delta_ri_forfeit,forfeit_time,forfeited,accuracy,lives_lost,n_turns,mean_score,min_lives,cox_risk_score
066c2c0fcb42,glm-5.3-flash,2.0,650.6333333333333,,56.17315789473684,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.31876281960979846
0b0df8ff7980,glm-5.3-flash,3.0,4174.857142857143,,2438.7571428571428,,7.0,0.0,0.2857142857142857,5.0,7.0,41.42857142857143,0.0,4.3036384461392085
0d7fe0b35f21,glm-5.3-flash,2.0,5409.5,4731.0,4044.303684210526,2778.5666666666666,10.0,1.0,0.5,4.0,10.0,52.0,1.0,37.72986359498851
0e4ed2d2bdda,glm-5.3-flash,1.0,2162.5,2853.5,559.6493421052633,660.2638888888888,8.0,1.0,0.375,4.0,8.0,43.75,1.0,12.397288754274994
10b91da72f7d,glm-5.3-flash,2.0,755.6666666666666,,161.20649122807015,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.3232075501929071
122caedbb5af,glm-5.3-flash,0.0,784.6666666666666,1708.1,190.2064912280702,632.5962962962963,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,0.8527559329474204
191681faaf9b,glm-5.3-flash,4.0,5207.285714285715,4385.142857142857,3471.185714285714,2050.285714285714,7.0,1.0,0.42857142857142855,3.0,7.0,44.285714285714285,2.0,39.54783563093875
1b88a69330a3,glm-5.3-flash,0.0,583.5666666666667,,-10.893508771929808,,30.0,0.0,0.9666666666666667,1.0,30.0,166.0,4.0,0.27871297078664314
1d7928460b26,glm-5.3-flash,4.0,869.7,1515.0333333333333,275.2398245614035,439.52962962962954,30.0,0.0,0.9,3.0,30.0,148.33333333333334,2.0,0.7160704308843415
1ea9c9770d14,glm-5.3-flash,2.0,1113.0666666666666,2292.4333333333334,518.6064912280701,1216.9296296296295,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,1.1616425724706778
230dac921a98,glm-5.3-flash,2.0,937.5666666666667,,343.10649122807007,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.36516625941959957
2310205bbda1,glm-5.3-flash,2.0,896.3,1683.2,301.8398245614035,607.6962962962964,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.7810376134599617
2be19a692af8,glm-5.3-flash,0.0,2776.4285714285716,3786.4285714285716,1040.3285714285714,1451.5714285714287,7.0,1.0,0.2857142857142857,4.0,7.0,41.42857142857143,1.0,21.55118121456947
2f897537c271,glm-5.3-flash,3.0,812.6,,218.13982456140354,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.35919930926572036
30b6ea323b1c,glm-5.3-flash,3.0,712.9,1399.3666666666666,118.43982456140353,323.8629629629629,30.0,0.0,0.9,3.0,30.0,148.33333333333334,2.0,0.6654662843927601
31a5d62a87ec,glm-5.3-flash,4.0,4084.0,,2347.899999999999,,7.0,0.0,0.2857142857142857,5.0,7.0,41.42857142857143,0.0,4.252395202109071
33baf4351443,glm-5.3-flash,1.0,2578.0,4939.428571428572,841.9000000000002,2604.5714285714284,7.0,1.0,0.42857142857142855,3.0,7.0,44.285714285714285,2.0,35.98217793301308
3607179f0df1,glm-5.3-flash,3.0,361.53333333333336,,-232.92684210526315,,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.24205385273474647
36e1ef9ad68b,glm-5.3-flash,0.0,897.3,,302.8398245614035,,30.0,0.0,0.8666666666666667,4.0,30.0,138.66666666666666,1.0,0.4089653591734245
38739afd7a78,glm-5.3-flash,1.0,1921.7142857142858,3689.714285714286,185.61428571428573,1354.857142857143,7.0,1.0,0.42857142857142855,3.0,7.0,42.857142857142854,2.0,19.245696887466742
3c5913eb8a2f,glm-5.3-flash,4.0,1307.7,,713.2398245614036,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.3834274226283514
3db355516672,glm-5.3-flash,1.0,1712.111111111111,3430.222222222222,246.37836257309948,1365.8765432098767,9.0,1.0,0.4444444444444444,4.0,9.0,46.666666666666664,1.0,14.30542323198584
3decf78b5624,glm-5.3-flash,3.0,813.1,1594.2666666666667,218.63982456140351,518.7629629629629,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.6725797099133956
41a52f9f2374,glm-5.3-flash,0.0,659.7666666666667,,65.30649122807019,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.35203415045178726
466df0a7ef9c,glm-5.3-flash,4.0,1260.4,2353.9666666666667,665.9398245614034,1278.462962962963,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,1.2180503397863098
46bf44fc73f6,glm-5.3-flash,3.0,4142.444444444444,,2676.711695906433,,9.0,0.0,0.4444444444444444,5.0,9.0,46.666666666666664,0.0,3.848780186703138
480af35f4c28,glm-5.3-flash,1.0,2235.6,,870.4036842105264,,10.0,0.0,0.5,5.0,10.0,52.0,0.0,2.6831119280116473
4a59fda36039,glm-5.3-flash,4.0,897.3666666666667,2010.5666666666666,302.90649122807014,935.0629629629632,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.9065875276468364
4be832903ea5,glm-5.3-flash,0.0,791.2666666666667,1286.8,196.80649122807026,211.29629629629625,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.6431950803455286
4f50b408f36f,glm-5.3-flash,4.0,831.3,,236.83982456140353,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.3600859604569732
571b66c3b0b7,glm-5.3-flash,3.0,967.7,,373.2398245614034,,30.0,0.0,0.9,3.0,30.0,148.33333333333334,2.0,0.3641219835158937
5a4d56379e4e,glm-5.3-flash,2.0,794.7666666666667,,200.30649122807017,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.3583557845194773
5db89acf4a01,glm-5.3-flash,2.0,564.3666666666667,,-30.093508771929827,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.34763422676355055
5f7501fd73dd,glm-5.3-flash,3.0,733.5,,139.03982456140344,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.322264385152809
601b1fe56c87,glm-5.3-flash,1.0,2357.6,2569.6,471.73000000000013,341.40000000000003,5.0,1.0,0.4,2.0,5.0,38.0,3.0,14.55090318393784
633f2215afc9,glm-5.3-flash,1.0,726.5666666666667,,132.10649122807018,,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,0.3890761866014801
6773d51f280b,glm-5.3-flash,4.0,577.9666666666667,,-16.493508771929825,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.3157235831844009
68d4c87be79c,glm-5.3-flash,0.0,601.7666666666667,,7.306491228070159,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.3493525525660163
6bd403435052,glm-5.3-flash,3.0,1197.7333333333333,1550.5333333333333,603.2731578947369,475.02962962962954,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.7651039708885247
6c3288c9bb8b,glm-5.3-flash,1.0,691.0333333333333,,96.57315789473682,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.35348827645623804
737a22d665b9,glm-5.3-flash,1.0,567.9285714285714,2075.214285714286,-61.96860902255639,967.8968253968253,28.0,1.0,0.8571428571428571,3.0,28.0,138.21428571428572,2.0,1.0926546958871048
7556f16a372a,glm-5.3-flash,1.0,378.9,,-215.56017543859647,,30.0,0.0,0.9666666666666667,1.0,30.0,166.0,4.0,0.27129306363179834
80baf1fde4e6,glm-5.3-flash,4.0,1358.8,,764.3398245614036,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.38601926173876033
868c65e50158,glm-5.3-flash,0.0,932.4,,337.9398245614035,,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,0.3997789659678592
897e0ec41861,glm-5.3-flash,0.0,109.13333333333334,510.3666666666667,-485.3268421052632,-565.1370370370371,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.2953193274957913
8ab9e587f5dd,glm-5.3-flash,1.0,653.0666666666667,,58.60649122807017,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.35172333110160026
8ee41de795f5,glm-5.3-flash,4.0,361.1666666666667,1038.4333333333334,-233.29350877192982,-37.07037037037035,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.38819571903490674
8fd5dd07d054,glm-5.3-flash,2.0,754.9,1943.4666666666667,160.4398245614035,867.9629629629629,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.7823510856134945
9218ee1ef13a,glm-5.3-flash,4.0,468.96666666666664,,-125.49350877192987,,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.24550664580828407
9338c94f4d5c,glm-5.3-flash,3.0,981.4,2108.4,386.9398245614035,1032.8962962962964,30.0,0.0,0.8666666666666667,4.0,30.0,140.66666666666666,1.0,1.035706663375868
971554be9814,glm-5.3-flash,0.0,582.6666666666666,,-11.793508771929826,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.3159192781643739
976a8d6ee1cc,glm-5.3-flash,3.0,1466.7,1973.3,872.2398245614035,897.7962962962963,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.9608267984957178
9a279226c2a6,glm-5.3-flash,2.0,2909.3333333333335,,1443.6005847953218,,9.0,0.0,0.4444444444444444,5.0,9.0,46.666666666666664,0.0,3.2712935775530174
9b0dd2ed2b3d,glm-5.3-flash,2.0,446.8,,-147.6601754385965,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.3103107942727849
9ba9ca766e6c,glm-5.3-flash,4.0,5105.5,3456.75,3502.6493421052633,1263.5138888888887,8.0,1.0,0.375,4.0,8.0,45.0,1.0,23.435840474275164
9be27e50d6d9,glm-5.3-flash,3.0,885.8666666666667,,291.40649122807014,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.36268574251284186
9d3ed8de393c,glm-5.3-flash,1.0,676.4333333333333,,81.97315789473683,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.31984891114280234
9fc1fd263022,glm-5.3-flash,1.0,1483.3636363636363,3850.909090909091,211.11818181818188,2002.9393939393938,11.0,1.0,0.6363636363636364,3.0,11.0,58.18181818181818,2.0,14.275186200281057
9fc91a495891,glm-5.3-flash,0.0,194.33333333333334,474.1,-400.12684210526317,-601.4037037037036,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.29376837441956116
a222a22755b9,glm-5.3-flash,4.0,4166.9,,2801.7036842105263,,10.0,0.0,0.5,5.0,10.0,52.0,0.0,3.4611323540491683
a31a7898d601,glm-5.3-flash,3.0,1128.3333333333333,,533.8731578947368,,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,0.4102403660568935
a51455871a41,glm-5.3-flash,3.0,1127.5,2850.266666666667,533.0398245614035,1774.7629629629628,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,1.5000583505527219
a8652578aaad,glm-5.3-flash,1.0,342.03333333333336,,-252.42684210526315,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.2736944414670266
ad8befe3312e,glm-5.3-flash,1.0,2050.0,4380.285714285715,313.90000000000003,2045.4285714285713,7.0,1.0,0.2857142857142857,4.0,7.0,41.42857142857143,1.0,25.65692927169616
ae16f5872ad5,glm-5.3-flash,1.0,297.73333333333335,,-296.7268421052632,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.2721006102286792
af86c51a85b1,glm-5.3-flash,2.0,1127.7333333333333,2493.0,533.2731578947366,1417.4962962962961,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,1.2750803545134957
b025d9270385,glm-5.3-flash,3.0,1292.7333333333333,1915.8333333333333,698.2731578947368,840.3296296296297,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.9148099866843497
b14db8db636b,glm-5.3-flash,3.0,1334.1666666666667,2838.133333333333,739.70649122807,1762.6296296296298,30.0,0.0,0.8666666666666667,4.0,30.0,140.66666666666666,1.0,1.5121882965852371
b26d7163baac,glm-5.3-flash,0.0,365.03333333333336,,-229.42684210526315,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.2745256168527574
b27a8501bc14,glm-5.3-flash,2.0,4819.571428571428,4271.428571428572,3083.471428571429,1936.5714285714287,7.0,1.0,0.2857142857142857,4.0,7.0,41.42857142857143,1.0,35.178232962376406
b2a3cec80c4a,glm-5.3-flash,3.0,977.7333333333333,,383.2731578947368,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.36710512226253705
bbd3d0aeb602,glm-5.3-flash,0.0,260.43333333333334,775.2666666666667,-334.0268421052632,-300.23703703703706,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.4308171467540039
be48562d5089,glm-5.3-flash,2.0,565.6333333333333,1673.0666666666666,-28.826842105263157,597.5629629629631,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.6747500754537238
c0d9729ada48,glm-5.3-flash,0.0,445.93333333333334,932.4333333333333,-148.52684210526314,-143.07037037037034,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.42406516789285215
c4458fdac12d,glm-5.3-flash,0.0,759.5,1633.5,165.03982456140355,557.9962962962964,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.749929097548723
c61e44fbd7b1,glm-5.3-flash,1.0,421.1333333333333,,-173.32684210526315,,30.0,0.0,0.9666666666666667,1.0,30.0,166.0,4.0,0.2728078239566805
c649a39bd314,glm-5.3-flash,2.0,846.9333333333333,,252.47315789473686,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.36082888662022544
c81060af0392,glm-5.3-flash,4.0,1084.8,1412.1666666666667,490.3398245614034,336.6629629629629,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.6416873344669042
cc1a57d82c3b,glm-5.3-flash,2.0,727.1333333333333,1266.1666666666667,132.67315789473682,190.66296296296298,30.0,0.0,0.9,3.0,30.0,148.33333333333334,2.0,0.6275164818712659
cc1bfcb9092d,glm-5.3-flash,4.0,872.7333333333333,,278.27315789473687,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.362058306033384
ceae56f5ec21,glm-5.3-flash,1.0,543.9,3032.233333333333,-50.560175438596524,1956.7296296296297,30.0,0.0,0.9,3.0,30.0,148.33333333333334,2.0,1.3678850992575515
cf868b088dfc,glm-5.3-flash,2.0,3763.5555555555557,3868.6666666666665,2297.822807017544,1804.3209876543208,9.0,1.0,0.4444444444444444,4.0,9.0,46.666666666666664,1.0,22.886593189871174
cfbf58e1405e,glm-5.3-flash,3.0,1351.6333333333334,,757.1731578947368,,30.0,0.0,0.8666666666666667,4.0,30.0,140.66666666666666,1.0,0.4167596051549786
d285f977400a,glm-5.3-flash,0.0,519.3333333333334,1051.1333333333334,-75.12684210526315,-24.370370370370377,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.557458974014649
d49bbe687ea9,glm-5.3-flash,4.0,4289.285714285715,4940.0,2553.185714285714,2605.1428571428573,7.0,1.0,0.2857142857142857,4.0,7.0,41.42857142857143,1.0,44.46303594220461
d5b416945b4e,glm-5.3-flash,0.0,1050.7333333333333,,456.2731578947368,,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,0.40606474864537434
da659bda644a,glm-5.3-flash,0.0,576.4666666666667,,-17.993508771929815,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.34818922881886666
db502e6e9360,glm-5.3-flash,4.0,1432.0333333333333,,837.5731578947367,,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,0.4269993170693317
de9682a38a60,glm-5.3-flash,4.0,1650.1333333333334,,1055.6731578947367,,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,0.43945541085350026
df4b37fd837a,glm-5.3-flash,0.0,469.56666666666666,969.1333333333333,-124.89350877192985,-106.37037037037035,30.0,0.0,0.9,3.0,30.0,148.33333333333334,2.0,0.5298999953298426
e212bc90a8db,glm-5.3-flash,2.0,914.4,2182.133333333333,319.93982456140344,1106.6296296296298,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.8906081324742573
e397d7b4448c,glm-5.3-flash,2.0,1442.4,,847.9398245614034,,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,0.42758330432878455
e52a4dc96845,glm-5.3-flash,1.0,390.93333333333334,,-203.52684210526317,,30.0,0.0,0.9,3.0,30.0,148.33333333333334,2.0,0.33746075786167723
ec7558a1dfff,glm-5.3-flash,1.0,626.5,1870.0333333333333,32.03982456140353,794.5296296296297,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.743946980659292
ecf4f517962e,glm-5.3-flash,4.0,4563.444444444444,4979.777777777777,3097.7116959064324,2915.432098765432,9.0,1.0,0.4444444444444444,4.0,9.0,46.666666666666664,1.0,42.15978621370696
f198e6c77c0d,glm-5.3-flash,2.0,1170.6,,576.1398245614035,,30.0,0.0,0.8666666666666667,4.0,30.0,140.33333333333334,1.0,0.40972207155218643
f269c621878d,glm-5.3-flash,3.0,768.8666666666667,1198.6333333333334,174.40649122807014,123.12962962962962,30.0,0.0,0.9666666666666667,1.0,30.0,166.0,4.0,0.49269335894753935
f3ebbe0d77d6,glm-5.3-flash,4.0,1438.0333333333333,2908.0333333333333,843.5731578947368,1832.5296296296297,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,1.6043567965508165
f4e6bf2b9694,glm-5.3-flash,3.0,1512.9,3293.5,918.4398245614035,2217.996296296297,30.0,0.0,0.8666666666666667,4.0,30.0,140.0,1.0,1.9308249208557087
fd7e4cc1f165,glm-5.3-flash,0.0,468.1333333333333,,-126.32684210526318,,30.0,0.0,0.9,3.0,30.0,148.33333333333334,2.0,0.3409129328093562
