run_dir,currency,inheritance,season_id,slot,duration,event,kill_round,cause
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,0209578d0177,subagent1,5.0,1,5.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,0209578d0177,subagent2,5.0,1,5.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,0209578d0177,subagent3,5.0,1,5.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,0e752d46c05e,subagent1,8.0,0,,censored
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,0e752d46c05e,subagent2,8.0,0,,censored
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,0e752d46c05e,subagent3,8.0,0,,censored
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,1c47cc36481c,subagent1,6.0,1,6.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,1c47cc36481c,subagent2,6.0,1,6.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,1c47cc36481c,subagent3,6.0,1,6.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,1ff25a7e467b,subagent1,6.0,1,6.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,1ff25a7e467b,subagent2,6.0,1,6.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,1ff25a7e467b,subagent3,6.0,1,6.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,44a71a97c27d,subagent1,8.0,0,,censored
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,44a71a97c27d,subagent2,8.0,0,,censored
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,44a71a97c27d,subagent3,8.0,0,,censored
