session_id,model,threat_level,mean_ri_task,mean_ri_forfeit,delta_ri_task,delta_ri_forfeit,forfeit_time,forfeited,accuracy,lives_lost,n_turns,mean_score,min_lives,cox_risk_score
04505da9de0e,gemini-2.5-flash,2.0,2388.133333333333,,777.7610642414861,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.39605986097722823
0953052ad7bf,gemini-2.5-flash,4.0,2353.6666666666665,,743.2943975748193,,30.0,0.0,0.9,3.0,30.0,148.33333333333334,2.0,0.3091790693075802
09c4d2da4856,gemini-2.5-flash,1.0,1311.8333333333333,1042.1666666666667,-298.53893575851384,-69.93427248677247,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.6478596732540293
0a88b64d273f,gemini-2.5-flash,2.0,2172.0333333333333,,561.6610642414861,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.33828517894302834
0b269508f5ec,gemini-2.5-flash,3.0,2148.8,,538.4277309081529,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.296755024874202
0d1de0905bc1,gemini-2.5-flash,1.0,1791.8333333333333,,181.461064241486,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.2709209163293626
0ece47fdb42f,gemini-2.5-flash,3.0,896.8333333333334,,-713.5389357585138,,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.2932666937281651
1298a7eedfb3,gemini-2.5-flash,0.0,1435.9333333333334,,-174.438935758514,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.3106328375154477
14458b7253a4,gemini-2.5-flash,3.0,2632.3,1609.0,1021.9277309081529,496.8990608465609,30.0,0.0,0.9,3.0,30.0,148.33333333333334,2.0,1.0843784621216686
1651f86c21e1,gemini-2.5-flash,4.0,2771.7,1742.6,1161.327730908153,630.4990608465611,30.0,0.0,0.9,3.0,30.0,148.33333333333334,2.0,1.2396945020003443
