session_id,model,threat_level,mean_ri_task,mean_ri_forfeit,delta_ri_task,delta_ri_forfeit,forfeit_time,forfeited,accuracy,lives_lost,n_turns,mean_score,min_lives,cox_risk_score
017ee0315bfd,gpt-oss-120b-cloud,1.0,518.2,,-126.68999999999998,,5.0,0.0,0.0,5.0,5.0,30.0,0.0,1.4200223322475536
02ae3ba87232,gpt-oss-120b-cloud,0.0,414.9,195.2,16.482206959706954,-35.4654365079365,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.6512015334179865
03283fb106ee,gpt-oss-120b-cloud,0.0,465.0,526.2,-179.89,168.37999999999997,5.0,1.0,0.4,2.0,5.0,38.0,3.0,12.366960558318606
042939406a61,gpt-oss-120b-cloud,2.0,513.6,191.06666666666666,115.18220695970696,-39.59876984126985,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.6169533134640508
0818e2273d39,gpt-oss-120b-cloud,0.0,1430.8,,785.9100000000001,,5.0,0.0,0.0,5.0,5.0,30.0,0.0,1.4608278705157396
08b0d4ddd7b2,gpt-oss-120b-cloud,2.0,121.56666666666666,113.76666666666667,-276.8511263736264,-116.89876984126985,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.5183169260830491
09160abff747,gpt-oss-120b-cloud,0.0,554.4333333333333,412.46666666666664,156.01554029304032,181.80123015873016,30.0,0.0,0.9333333333333333,2.0,30.0,156.66666666666666,3.0,1.3536414451869512
0a669e0657b4,gpt-oss-120b-cloud,1.0,394.7,,-3.717793040293045,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.34824624000596505
0a901adb7f6e,gpt-oss-120b-cloud,4.0,128.7,,-269.71779304029303,,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.3532679190849697
18dc6dc42c59,gpt-oss-120b-cloud,4.0,445.6666666666667,,47.24887362637362,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.34879767369645764
1968cc2a8fc5,gpt-oss-120b-cloud,2.0,608.4333333333333,469.56666666666666,210.01554029304032,238.90123015873021,30.0,0.0,0.8666666666666667,4.0,30.0,142.33333333333334,1.0,1.454518993499064
