run_dir,currency,inheritance,season_id,slot,duration,event,kill_round,cause
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_1146_gpt-oss-120b-cloud_signal-game,tokens,main,045ceadf9bab,subagent1,3.0,1,3.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_1146_gpt-oss-120b-cloud_signal-game,tokens,main,045ceadf9bab,subagent2,3.0,1,3.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_1146_gpt-oss-120b-cloud_signal-game,tokens,main,045ceadf9bab,subagent3,3.0,1,3.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_1146_gpt-oss-120b-cloud_signal-game,tokens,main,1a2ed433fe20,subagent1,6.0,1,6.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_1146_gpt-oss-120b-cloud_signal-game,tokens,main,1a2ed433fe20,subagent2,6.0,1,6.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_1146_gpt-oss-120b-cloud_signal-game,tokens,main,1a2ed433fe20,subagent3,6.0,1,6.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_1146_gpt-oss-120b-cloud_signal-game,tokens,main,206c36e30419,subagent1,4.0,1,4.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_1146_gpt-oss-120b-cloud_signal-game,tokens,main,206c36e30419,subagent2,4.0,1,4.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_1146_gpt-oss-120b-cloud_signal-game,tokens,main,206c36e30419,subagent3,4.0,1,4.0,sacrificed
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gptoss120b/20260921_1146_gpt-oss-120b-cloud_signal-game,tokens,main,2d2d5638ffd1,subagent1,3.0,1,3.0,sacrificed
