session_id,model,threat_level,mean_ri_task,mean_ri_forfeit,delta_ri_task,delta_ri_forfeit,forfeit_time,forfeited,accuracy,lives_lost,n_turns,mean_score,min_lives,cox_risk_score
013f4b9ea956,gpt-oss-120b-cloud,2.0,347.8666666666667,203.73333333333332,40.10188492063492,-14.26269841269841,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.6980575736615898
0bc0b4ff694d,gpt-oss-120b-cloud,1.0,145.53333333333333,99.1,-162.23144841269843,-118.89603174603172,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.5365071068970607
0f72d1216cfe,gpt-oss-120b-cloud,1.0,134.16666666666666,,-173.59811507936507,,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.36509192497072096
11fbec8e6fcf,gpt-oss-120b-cloud,0.0,131.03333333333333,,-176.7314484126984,,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.3654452666342021
1455976416c8,gpt-oss-120b-cloud,1.0,350.73333333333335,187.46666666666667,42.9685515873016,-30.529365079365075,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.594574239243858
1d214ff31117,gpt-oss-120b-cloud,0.0,828.0,495.6,366.82,139.38000000000002,5.0,1.0,0.4,2.0,5.0,38.0,3.0,12.918895181968606
200e1afe2d29,gpt-oss-120b-cloud,3.0,862.6666666666666,,425.0062500000001,,6.0,0.0,0.16666666666666666,5.0,6.0,33.333333333333336,0.0,0.9390107165659799
20ec3a732d70,gpt-oss-120b-cloud,1.0,548.8333333333334,330.1666666666667,111.17291666666665,-21.802380952380968,6.0,0.0,0.16666666666666666,5.0,6.0,35.0,0.0,3.6681303876516376
27ce4b85db56,gpt-oss-120b-cloud,2.0,630.2,255.6,169.02,-100.61999999999999,5.0,1.0,0.0,4.0,5.0,30.0,1.0,3.731701760452331
30eb1aaab682,gpt-oss-120b-cloud,1.0,419.73333333333335,244.46666666666667,111.96855158730158,26.470634920634925,30.0,0.0,0.9,3.0,30.0,147.0,2.0,0.6650344921193642
356724fd9970,gpt-oss-120b-cloud,2.0,291.8333333333333,518.0,-145.82708333333335,166.03095238095239,6.0,1.0,0.3333333333333333,3.0,6.0,40.0,2.0,12.536024911906043
37cd9afeb393,gpt-oss-120b-cloud,2.0,754.3333333333334,,316.67291666666665,,6.0,0.0,0.16666666666666666,5.0,6.0,31.666666666666668,0.0,0.9989425390406719
39c3e4ce8046,gpt-oss-120b-cloud,0.0,168.96666666666667,,-138.79811507936512,,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.3611904705515104
3c79ba0f7c43,gpt-oss-120b-cloud,1.0,419.0,,111.23521825396824,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.27920918011271356
3cf07e03fc57,gpt-oss-120b-cloud,2.0,407.1333333333333,,99.36855158730155,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.28023395898529263
3f06986e7359,gpt-oss-120b-cloud,0.0,478.2,,17.019999999999992,,5.0,0.0,0.0,5.0,5.0,30.0,0.0,1.1192030798333497
3f2a28ae1e64,gpt-oss-120b-cloud,2.0,641.1666666666666,368.1666666666667,203.50625,16.197619047619053,6.0,0.0,0.16666666666666666,5.0,6.0,33.333333333333336,0.0,4.25693206951776
3f5ee7cdd51c,gpt-oss-120b-cloud,2.0,274.73333333333335,181.03333333333333,-33.0314484126984,-36.962698412698415,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.5935327122478682
3fd0d5438822,gpt-oss-120b-cloud,2.0,244.42857142857142,,-177.02321428571432,,7.0,0.0,0.2857142857142857,5.0,7.0,41.42857142857143,0.0,0.9899265707041687
44f1403d482a,gpt-oss-120b-cloud,0.0,193.03333333333333,94.13333333333334,-114.73144841269843,-123.86269841269838,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.5185038792500196
456c4efdebaa,gpt-oss-120b-cloud,1.0,284.03333333333336,184.93333333333334,-23.73144841269841,-33.06269841269841,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.6009476913324895
476ee5311567,gpt-oss-120b-cloud,3.0,274.2,,-33.56478174603174,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.29197408769914135
